3.730291,4.514062,5.718874
3.631079,4.603898,5.626323
3.651589,4.794133,5.312374
3.263005,4.577235,5.103280
3.300003,4.683170,5.264769
3.179297,4.288958,5.275593
2.998159,3.823001,5.106808
2.412849,3.328440,4.520399
2.415277,3.341100,4.428562
2.176176,3.358238,4.712981
2.069962,3.386056,4.569012
1.988464,3.275384,4.599675
1.860652,3.282055,4.247139
2.058399,3.460111,4.091380
1.990551,3.065874,4.094740
2.084815,2.874921,3.984539
1.957869,2.894259,3.928021
1.804936,2.921485,3.892060
1.746158,2.664894,3.955722
1.698502,2.529915,4.134995
1.633357,2.644398,4.269796
1.701269,2.924249,4.445871
1.607214,3.186661,4.566847
1.655367,3.351354,4.650800
1.638753,3.480644,4.859934
1.523327,3.425448,4.994704
1.515771,3.443546,4.933897
1.619161,3.676792,4.914241
1.794352,4.013618,4.825912
1.790618,3.990192,4.704321
1.884578,4.035737,4.709020
1.988802,3.643258,4.734917
2.030882,3.489919,4.805811
2.049232,3.267632,4.686303
2.141433,3.249146,4.742721
2.185089,3.447472,4.661047
2.370478,3.543972,4.639204
2.575536,3.677324,4.649939
2.751783,3.893646,4.478575
2.687256,3.935429,4.393965
2.763612,4.058496,4.288853
2.918230,4.091600,4.303642
2.795411,3.990737,4.492006
2.613869,3.927780,4.737341
2.645947,3.831384,4.945134
2.579033,3.783661,5.012764
2.485927,3.714786,5.153495
2.441930,3.593328,5.193461
2.289589,3.200521,5.299637
2.260886,3.142757,5.317582
2.288145,3.015845,5.258846
2.387606,3.148453,5.202076
2.571106,3.271080,5.038558
2.644120,3.413378,4.626177
2.731574,3.519959,4.439420
2.536355,3.655550,4.700391
2.524063,3.939579,4.815342
2.615128,4.419312,4.988138
2.688833,4.571091,5.116973
2.970073,4.108747,5.312822
3.354359,4.013342,5.487628
3.336004,4.188263,5.462932
2.972453,3.958320,5.114311
2.574211,3.929559,4.926912
2.770030,3.978393,4.731370
3.310747,3.969685,4.634786
3.206196,3.822013,4.457715
3.158964,3.603300,4.288309
2.959490,3.398816,3.947042
2.718128,3.219821,3.583878
2.608852,2.977469,3.375493
2.527676,2.913473,3.421024
2.476302,2.908242,3.531930
2.527069,3.093839,3.745132
2.708218,3.170990,3.820205
2.717977,3.303142,3.934665
2.712205,3.536453,4.089639
2.621135,3.836152,4.244371
2.648333,3.905587,4.583049
2.673423,3.803286,4.635500
2.666486,3.924550,4.591645
2.859462,3.743520,4.724270
2.826456,3.642511,4.531022
2.807482,3.102117,4.404313
2.868557,3.523885,4.520982
2.966185,3.972384,4.634288
2.749936,3.785903,4.452960
2.792601,3.728725,4.324030
2.883915,3.741013,4.244649
2.814343,3.675077,4.332417
2.667636,3.624458,4.267132
2.457545,3.624232,4.100124
2.287208,3.466187,4.032846
2.113905,3.244295,3.907714
1.971168,3.071596,3.829556
1.991150,3.004681,3.869632
1.924477,3.014946,3.983041
1.827521,3.004732,4.156934
1.706336,3.062096,4.313718
2.099797,3.225913,4.389560
2.123373,3.282111,4.465290
2.263855,3.335977,4.550881
2.399024,3.470439,4.813780
2.463039,3.557797,4.848658
2.438892,3.508784,4.463347
2.578854,3.359495,4.277966
2.571142,3.263729,4.209254
2.593082,3.226850,4.372507
2.650135,3.346014,4.543579
2.695666,3.576169,4.467060
2.631621,3.641944,4.567825
2.275310,3.617475,4.457220
1.949130,3.661106,4.517033
2.088497,3.995818,4.546134
2.123547,3.831145,4.433300
2.176956,3.960610,4.496418
2.198986,4.140641,4.958102
2.217224,3.909912,5.508405
2.283579,4.094611,5.395988
2.345329,4.285629,5.076323
2.470983,4.314831,4.832236
2.629287,4.264624,4.896035
2.757079,4.172371,5.097009
2.673466,4.234231,5.305982
2.577208,3.951469,5.192625
2.453235,3.826750,4.874153
2.287915,3.847353,4.676790
2.075482,3.934257,4.476868
2.033421,3.770256,4.286917
1.999337,3.676948,4.293145
1.990268,3.530676,4.296771
1.886225,3.547680,4.347333
1.937907,3.533722,4.674994
2.096879,3.590492,4.833876
2.138455,3.584227,4.704858
2.229879,3.629549,4.565219
2.299810,3.693079,4.602249
2.369039,3.774470,4.700473
2.626698,3.923704,4.926459
2.610764,3.850309,4.761380
2.893336,3.893501,4.785222
3.108276,4.066380,4.727262
3.112037,4.297322,4.915333
3.081757,4.278584,4.965660
3.039413,3.987639,5.005184
2.868723,3.888427,4.974736
2.488357,3.735994,5.232849
2.352990,3.584295,5.297713
2.367855,3.486452,5.288487
2.394817,3.356755,5.113245
2.435247,3.261739,4.742317
2.298513,3.167858,4.370196
1.988464,2.922543,4.147012
1.860652,2.733208,3.984539
2.199106,2.746010,3.928021
2.233295,2.847855,3.892060
2.238367,2.922868,3.955722
2.231087,2.857939,4.134995
2.153624,2.893441,4.269796
2.113398,2.946259,4.476927
2.122944,3.029673,4.674929
2.094867,3.154483,4.829161
2.086001,3.292928,4.904683
2.070136,3.426553,5.041381
2.017241,3.575928,5.225581
1.894505,3.894248,5.345633
1.691097,4.116958,5.433202
1.362423,4.086174,5.562673
1.359581,4.100835,5.320496
1.343567,4.111879,5.167578
1.286503,4.156976,4.796946
1.196351,4.097514,4.875006
1.264621,3.912292,5.311546
1.251127,3.686830,5.172153
1.252544,3.433404,5.007248
1.121951,2.993607,4.833876
1.069999,2.632186,4.704858
1.119180,1.206135,4.565219
1.025011,1.071467,4.602249
0.996643,1.179765,4.700473
1.403968,1.444641,5.140087
1.606767,1.651201,5.180874
1.682959,1.857068,5.004831
1.878144,2.290200,4.807657
2.007174,2.704502,4.694539
2.456344,3.101866,4.723346
2.472904,3.298202,4.522591
2.495832,3.095682,4.312101
2.417805,3.000906,4.015582
2.238312,2.994178,3.658200
2.183864,2.980784,3.379362
1.934865,2.745614,3.246083
1.563175,2.286678,2.995146
1.658537,2.303332,3.164992
1.706310,2.430130,3.500207
1.722879,2.514638,3.727769
1.803738,2.629936,3.854098
1.859636,2.734321,3.852375
1.924850,2.876709,3.829556
1.990023,2.911000,3.869632
2.139555,2.849024,4.113251
2.289253,2.828557,4.352137
2.348284,2.961134,4.465575
2.275122,3.072854,4.465290
2.237489,3.185048,4.602397
2.348028,3.234882,4.894632
2.391395,3.265498,4.795359
2.239144,3.315778,4.439420
2.272815,3.350664,4.632343
2.051799,3.218246,4.815342
1.866372,3.202902,5.074808
2.126846,3.210012,5.280435
2.308467,3.199757,5.227493
2.555548,3.260799,5.193254
2.610764,3.431737,5.235982
2.893336,3.769965,5.331120
3.108276,4.121508,5.502460
3.324284,4.554981,5.721742
3.582169,5.019020,5.795093
3.876491,4.742306,5.662386
3.698003,4.634296,5.593546
3.351405,4.190797,5.369412
2.973545,4.060273,5.090256
3.033599,3.800217,4.739567
3.276700,3.664651,4.447412
3.140575,3.639113,4.361220
3.118031,3.585986,4.202435
2.605937,3.534261,4.023807
2.055934,3.332691,4.146468
1.846152,3.166804,4.076613
1.773243,3.071596,3.975212
1.729611,3.004681,3.999904
1.572371,3.014946,4.031031
1.495021,3.004732,4.150843
1.459004,3.216192,4.345618
1.628191,3.294901,4.389560
1.687706,3.378832,4.511594
1.683859,3.245124,4.550881
1.615818,2.997479,4.706717
1.679222,2.828295,4.674152
1.744669,2.860856,4.755797
1.928495,2.879407,4.864038
2.061492,3.072447,4.994621
2.380515,3.273530,5.007271
2.680707,3.395245,5.052763
2.620234,3.621757,5.129220
2.359450,3.620747,5.161282
1.949130,3.639197,5.215292
2.039373,3.641944,5.245473
2.088497,3.617475,5.274286
2.157983,3.661106,5.114311
2.105886,3.817009,4.926912
2.197366,3.978393,4.731370
1.933896,3.623601,4.634786
1.822204,3.385540,4.457715
1.849402,3.371643,4.135748
1.866618,3.102117,3.889899
1.843736,3.219821,3.583878
1.831103,2.977469,3.375493
1.869679,2.913473,3.421024
1.790618,2.908242,3.531930
1.929093,2.987578,3.745132
2.027171,2.989499,3.820205
2.144266,3.107456,3.887121
2.379943,3.027112,3.942634
2.310159,3.093839,4.048715
2.326105,3.170990,4.400441
2.419177,3.390037,4.677522
2.452573,3.763500,4.874693
2.543164,4.147703,5.015779
2.493816,4.168733,4.953384
2.401802,4.077273,5.364247
2.168149,4.172870,5.611479
2.323620,4.388225,5.720777
2.312058,4.455278,5.668638
2.202670,4.181958,5.497009
2.235102,4.127257,5.422211
2.247229,4.041089,5.258465
2.294432,3.986066,5.349476
2.189080,3.935012,5.118580
2.108967,3.912335,5.134719
2.128777,3.794506,5.038268
2.113040,3.755050,4.823550
1.909984,3.588175,4.629672
1.864764,3.566497,4.451706
2.252934,3.308245,4.347514
2.610458,3.235432,4.047075
2.581666,3.243464,3.952717
2.493816,3.263878,3.914994
2.401802,3.441146,4.009096
2.168149,3.450738,4.208138
2.514963,3.705060,4.690928
2.872621,3.870939,4.713277
3.098495,4.018916,4.557684
3.178909,4.033842,4.495900
2.762501,3.774197,4.418953
2.445547,3.854082,4.361220
2.403022,3.822368,4.488482
2.375414,3.732437,4.155521
2.408975,3.405549,3.988255
2.430277,3.093085,3.823562
2.395509,2.926870,3.856046
2.288635,2.897464,3.979030
2.343247,2.831505,4.037111
2.287222,2.860289,4.084631
2.180422,3.160037,4.468364
2.002859,3.394633,4.673709
2.027747,3.489137,4.977132
1.995105,3.542941,5.201605
2.030138,3.453636,5.178804
2.101504,3.433932,5.010156
2.051799,3.325605,4.932288
1.866372,3.263218,4.825912
2.126846,2.921485,4.724495
2.168968,2.664894,4.765047
1.870140,2.529915,4.704321
1.822204,2.644398,4.723625
1.825888,2.924249,4.686303
1.827055,3.212512,4.742721
1.878376,3.500919,4.661047
1.671963,3.535664,4.639204
1.843351,3.998780,4.777792
1.899305,3.935429,4.821350
1.808656,3.942020,4.727710
1.845581,3.955752,4.811268
1.803107,4.084887,4.861479
1.860118,3.989098,4.804663
1.927205,4.058496,4.830314
2.048618,4.043599,5.255830
2.292228,3.799789,5.236716
2.518692,3.587452,5.286994
2.528753,3.307576,5.306755
2.558613,3.122506,5.031600
2.546181,3.249968,5.262139
2.693439,3.527507,5.442211
2.623880,3.535664,5.212511
2.698524,4.087542,5.532096
2.753010,4.382912,5.555380
2.695540,4.337879,5.528066
2.674174,4.208684,5.339699
2.741245,4.175900,5.350020
2.743061,4.554391,5.379330
2.863648,4.893054,5.557886
3.011638,5.224738,5.816881
2.992273,4.821675,5.960861
2.964349,4.597530,5.894219
3.185196,4.527702,5.518412
3.490616,4.681273,5.411364
